strategy,symbol,n_trades,mean_net_pct,total_net_pct
mean_reversion re-test (honest execution) [primary/train],INFOTECENT,7,-3.6406669978028012,-25.48466898461961
mean_reversion re-test (honest execution) [primary/train],INFRATEL,13,3.199348241667434,41.59152714167664
mean_reversion re-test (honest execution) [primary/train],INFY,26,-0.6594190441178001,-17.1448951470628
mean_reversion re-test (honest execution) [primary/train],INGVYSYABK,17,0.018357675493160083,0.3120804833837214
mean_reversion re-test (honest execution) [primary/train],INOXLEISUR,5,2.468759780491327,12.343798902456635
mean_reversion re-test (honest execution) [primary/train],INTELLECT,12,3.0579610214420874,36.69553225730505
mean_reversion re-test (honest execution) [primary/train],IOB,100,-1.646737686691971,-164.6737686691971
mean_reversion re-test (honest execution) [primary/train],IOC,88,-0.899468765798521,-79.15325139026984
mean_reversion re-test (honest execution) [primary/train],IPCALAB,33,-0.591815052402529,-19.529896729283454
mean_reversion re-test (honest execution) [primary/train],IPCL,18,1.7132611330206187,30.838700394371138
mean_reversion re-test (honest execution) [primary/train],IRB,65,0.22194840178966177,14.426646116328016
mean_reversion re-test (honest execution) [primary/train],ISPATIND,33,-1.4507629798716826,-47.875178335765526
mean_reversion re-test (honest execution) [primary/train],ITC,71,0.23149204437493154,16.43593515062014
mean_reversion re-test (honest execution) [primary/train],ITI,15,1.7426835329621932,26.1402529944329
mean_reversion re-test (honest execution) [primary/train],IVRCLINFRA,85,-1.5744707048057187,-133.8300099084861
mean_reversion re-test (honest execution) [primary/train],J&KBANK,35,0.8628504916964133,30.199767209374464
mean_reversion re-test (honest execution) [primary/train],JAICORPLTD,58,-1.8393872070867594,-106.68445801103205
mean_reversion re-test (honest execution) [primary/train],JAMNAAUTO,1,8.31637497746479,8.31637497746479
mean_reversion re-test (honest execution) [primary/train],JAYSREETEA,5,-2.7974252901190098,-13.98712645059505
mean_reversion re-test (honest execution) [primary/train],JBFIND,5,5.543929290835259,27.719646454176296
mean_reversion re-test (honest execution) [primary/train],JETAIRWAYS,88,-1.5740036230023626,-138.5123188242079
mean_reversion re-test (honest execution) [primary/train],JINDALPOLY,34,-2.023904588272895,-68.81275600127844
mean_reversion re-test (honest execution) [primary/train],JINDALSAW,57,-1.7298941222242126,-98.60396496678011
mean_reversion re-test (honest execution) [primary/train],JINDALSTEL,98,-1.6269034516120229,-159.43653825797824
mean_reversion re-test (honest execution) [primary/train],JINDALSWHL,31,-0.42296331345580673,-13.111862717130009
mean_reversion re-test (honest execution) [primary/train],JISLJALEQS,81,-0.48977267737026653,-39.67158686699159
mean_reversion re-test (honest execution) [primary/train],JKLAKSHMI,9,0.21765844215055236,1.9589259793549711
mean_reversion re-test (honest execution) [primary/train],JKTYRE,21,1.0858503486514304,22.802857321680037
mean_reversion re-test (honest execution) [primary/train],JMFINANCIL,5,-0.5338383746118751,-2.6691918730593756
mean_reversion re-test (honest execution) [primary/train],JPASSOCIAT,113,-2.566440863047656,-290.00781752438513
mean_reversion re-test (honest execution) [primary/train],JPHYDRO,26,-1.3311525872084002,-34.609967267418405
mean_reversion re-test (honest execution) [primary/train],JPINFRATEC,4,-7.1051334554189385,-28.420533821675754
mean_reversion re-test (honest execution) [primary/train],JPPOWER,39,-4.663017398458613,-181.8576785398859
mean_reversion re-test (honest execution) [primary/train],JSTAINLESS,20,0.5986298330775509,11.972596661551018
mean_reversion re-test (honest execution) [primary/train],JSWENERGY,48,-1.0747666735537107,-51.58880033057811
mean_reversion re-test (honest execution) [primary/train],JSWSTEEL,78,-0.5442104978914148,-42.448418835530354
mean_reversion re-test (honest execution) [primary/train],JUBILANT,12,0.8890874102211819,10.669048922654182
mean_reversion re-test (honest execution) [primary/train],JUBLFOOD,48,2.404707640824992,115.42596675959962
mean_reversion re-test (honest execution) [primary/train],JUPITER,2,-10.427100702626792,-20.854201405253583
mean_reversion re-test (honest execution) [primary/train],JUSTDIAL,33,-0.6662734423810652,-21.987023598575153
mean_reversion re-test (honest execution) [primary/train],JYOTISTRUC,9,1.3350254261097634,12.01522883498787
mean_reversion re-test (honest execution) [primary/train],KALINDEE,2,-7.988325492090649,-15.976650984181298
mean_reversion re-test (honest execution) [primary/train],KALPATPOWR,3,0.4417153944492794,1.3251461833478382
mean_reversion re-test (honest execution) [primary/train],KARURVYSYA,21,-1.993617834417844,-41.86597452277472
mean_reversion re-test (honest execution) [primary/train],KCPSUGIND,9,-6.5961325038386684,-59.365192534548015
mean_reversion re-test (honest execution) [primary/train],KEC,8,-0.44017766027623084,-3.5214212822098467
mean_reversion re-test (honest execution) [primary/train],KECINTL,2,-7.12277112790934,-14.24554225581868
mean_reversion re-test (honest execution) [primary/train],KESORAMIND,18,-1.226297202152664,-22.07334963874795
mean_reversion re-test (honest execution) [primary/train],KFA,46,1.1777399542700495,54.17603789642228
mean_reversion re-test (honest execution) [primary/train],KGL,7,1.8175087877256255,12.722561514079379
mean_reversion re-test (honest execution) [primary/train],KIRIINDUS,5,-1.429821614849779,-7.149108074248895
mean_reversion re-test (honest execution) [primary/train],KIRLOSKCUM,1,0.455303318460834,0.455303318460834
mean_reversion re-test (honest execution) [primary/train],KITEX,4,3.8459634112007794,15.383853644803118
mean_reversion re-test (honest execution) [primary/train],KLGSYSTEL,4,0.30486749356861953,1.2194699742744781
mean_reversion re-test (honest execution) [primary/train],KOPRAN,2,-2.223498712568029,-4.446997425136058
mean_reversion re-test (honest execution) [primary/train],KOTAKBANK,65,1.364731195375317,88.7075276993956
mean_reversion re-test (honest execution) [primary/train],KPIT,35,-0.9703487842944103,-33.96220745030436
mean_reversion re-test (honest execution) [primary/train],KRBL,7,-3.362235461150931,-23.535648228056516
mean_reversion re-test (honest execution) [primary/train],KSCL,23,-1.0354788507107815,-23.816013566347973
mean_reversion re-test (honest execution) [primary/train],KSOILS,28,-2.517404759420619,-70.48733326377733
mean_reversion re-test (honest execution) [primary/train],KTKBANK,96,-1.7353164677073913,-166.59038089990958
mean_reversion re-test (honest execution) [primary/train],KWALITY,9,-7.8250131118129564,-70.42511800631661
mean_reversion re-test (honest execution) [primary/train],L&TFH,34,-0.31989072379779143,-10.876284609124909
mean_reversion re-test (honest execution) [primary/train],LAKSHVILAS,10,-2.5828536643135815,-25.828536643135816
mean_reversion re-test (honest execution) [primary/train],LICHSGFIN,80,-0.11399564845101215,-9.119651876080972
mean_reversion re-test (honest execution) [primary/train],LIQUIDBEES,25,-0.36385451816217473,-9.096362954054369
mean_reversion re-test (honest execution) [primary/train],LITL,57,-2.4647941189076223,-140.49326477773448
mean_reversion re-test (honest execution) [primary/train],LLOYDSTEEL,5,0.5190937533819193,2.5954687669095966
mean_reversion re-test (honest execution) [primary/train],LML,1,-7.208202262068979,-7.208202262068979
mean_reversion re-test (honest execution) [primary/train],LOVABLE,10,-0.8864071316623002,-8.864071316623003
mean_reversion re-test (honest execution) [primary/train],LT,93,-0.47336446831862133,-44.022895553631784
mean_reversion re-test (honest execution) [primary/train],LUPIN,53,0.5203640886506448,27.57929669848417
mean_reversion re-test (honest execution) [primary/train],M&M,87,0.17565456560412288,15.28194720755869
mean_reversion re-test (honest execution) [primary/train],M&MFIN,31,-0.4956860971873635,-15.366269012808269
mean_reversion re-test (honest execution) [primary/train],MADRASCEM,17,-1.7481114610552546,-29.71789483793933
mean_reversion re-test (honest execution) [primary/train],MAHABANK,4,3.8456685908827097,15.382674363530839
mean_reversion re-test (honest execution) [primary/train],MAHAVIRSPG,1,7.582259677499994,7.582259677499994
mean_reversion re-test (honest execution) [primary/train],MAHSEAMLES,22,-1.0346866344760834,-22.763105958473837
mean_reversion re-test (honest execution) [primary/train],MANALIPET,2,-3.1165189490681344,-6.233037898136269
mean_reversion re-test (honest execution) [primary/train],MANAPPURAM,28,-0.38545647644645786,-10.79278134050082
mean_reversion re-test (honest execution) [primary/train],MANGLMCEM,17,2.7348848707119373,46.493042802102934
mean_reversion re-test (honest execution) [primary/train],MARICO,18,1.2558118721297518,22.60461369833553
mean_reversion re-test (honest execution) [primary/train],MARKSANS,14,0.4442161554192444,6.219026175869422
mean_reversion re-test (honest execution) [primary/train],MARUTI,83,-0.4538740507536602,-37.6715462125538
mean_reversion re-test (honest execution) [primary/train],MASTEK,3,1.7849458945819479,5.354837683745844
mean_reversion re-test (honest execution) [primary/train],MATRIXLABS,23,-1.7503686995722934,-40.25848009016275
mean_reversion re-test (honest execution) [primary/train],MAX,28,-0.10688561346413952,-2.9927971769959067
mean_reversion re-test (honest execution) [primary/train],MAYTASINFR,7,-0.228135346691645,-1.5969474268415151
mean_reversion re-test (honest execution) [primary/train],MCDOWELL-N,77,-0.6048379522405825,-46.57252232252485
mean_reversion re-test (honest execution) [primary/train],MCLEODRUSS,89,-0.941415522076244,-83.78598146478572
mean_reversion re-test (honest execution) [primary/train],MCX,22,1.697151718695624,37.337337811303726
mean_reversion re-test (honest execution) [primary/train],MIC,11,-8.29420318453058,-91.2362350298364
mean_reversion re-test (honest execution) [primary/train],MICO,3,3.559581978528019,10.678745935584057
mean_reversion re-test (honest execution) [primary/train],MID-DAY,13,-2.189554694890279,-28.464211033573626
mean_reversion re-test (honest execution) [primary/train],MINDTREE,26,0.40577608074039073,10.550178099250159
mean_reversion re-test (honest execution) [primary/train],MIRZAINT,3,-7.741164968088945,-23.223494904266836
mean_reversion re-test (honest execution) [primary/train],MIRZATAN,4,-1.611111272155021,-6.444445088620084
mean_reversion re-test (honest execution) [primary/train],MLL,29,-1.12395031195369,-32.59455904665701
mean_reversion re-test (honest execution) [primary/train],MMTC,27,-4.390116157549143,-118.53313625382688
mean_reversion re-test (honest execution) [primary/train],MONNETISPA,6,-4.1815164337326545,-25.08909860239593
mean_reversion re-test (honest execution) [primary/train],MONSANTO,5,4.762656153197227,23.813280765986136
mean_reversion re-test (honest execution) [primary/train],MOREPENLAB,2,-15.357314806603604,-30.714629613207208
mean_reversion re-test (honest execution) [primary/train],MOSERBAER,39,-1.824147646727992,-71.14175822239169
mean_reversion re-test (honest execution) [primary/train],MOTHERSUMI,20,-0.28968567933050565,-5.793713586610113
mean_reversion re-test (honest execution) [primary/train],MPHASIS,45,-0.8897989638835333,-40.040953374759
mean_reversion re-test (honest execution) [primary/train],MPHASISBFL,14,-2.484221518849296,-34.77910126389015
mean_reversion re-test (honest execution) [primary/train],MRF,18,1.7872338091728335,32.170208565111004
mean_reversion re-test (honest execution) [primary/train],MRO-TEK,4,-0.08327715107121847,-0.3331086042848739
mean_reversion re-test (honest execution) [primary/train],MRPL,49,-2.089352237299939,-102.37825962769702
mean_reversion re-test (honest execution) [primary/train],MSKPROJ,4,-0.90143454784364,-3.60573819137456
mean_reversion re-test (honest execution) [primary/train],MTNL,72,-3.214515304319964,-231.4451019110374
mean_reversion re-test (honest execution) [primary/train],MUKANDLTD,8,5.03254331847821,40.26034654782568
mean_reversion re-test (honest execution) [primary/train],MUNDRAPORT,21,-0.023455395182345892,-0.49256329882926375
mean_reversion re-test (honest execution) [primary/train],MUTHOOTFIN,17,-2.9124076836872623,-49.51093062268346
mean_reversion re-test (honest execution) [primary/train],MYSORECEM,16,0.4438104847491716,7.100967755986746
mean_reversion re-test (honest execution) [primary/train],NAGARCONST,52,-3.8468105035607105,-200.03414618515694
mean_reversion re-test (honest execution) [primary/train],NAGARFERT,40,-1.2332195193699607,-49.328780774798425
mean_reversion re-test (honest execution) [primary/train],NAHAREXP,2,5.85681069074304,11.71362138148608
mean_reversion re-test (honest execution) [primary/train],NAHARSPG,4,1.8355137618807622,7.342055047523049
mean_reversion re-test (honest execution) [primary/train],NATCOPHARM,15,0.7967582342693187,11.95137351403978
mean_reversion re-test (honest execution) [primary/train],NATIONALUM,33,-0.7283474153077695,-24.035464705156393
mean_reversion re-test (honest execution) [primary/train],NAUKRI,3,0.4383991798378563,1.3151975395135689
mean_reversion re-test (honest execution) [primary/train],NAVBARFERO,5,-3.364098190142079,-16.820490950710393
mean_reversion re-test (honest execution) [primary/train],NBCC,13,-0.020723988489119955,-0.2694118503585594
mean_reversion re-test (honest execution) [primary/train],NBVENTURES,2,29.491327783482465,58.98265556696493
mean_reversion re-test (honest execution) [primary/train],NCC,42,-0.005567798976308388,-0.2338475570049523
mean_reversion re-test (honest execution) [primary/train],NDTV,31,-3.045583159380944,-94.41307794080927
mean_reversion re-test (honest execution) [primary/train],NESCO,1,-4.45758159213958,-4.45758159213958
mean_reversion re-test (honest execution) [primary/train],NESTLEIND,37,0.23434109368703762,8.670620466420392
mean_reversion re-test (honest execution) [primary/train],NEYVELILIG,31,-0.4984402425192517,-15.451647518096802
mean_reversion re-test (honest execution) [primary/train],NHPC,50,0.22582770814483968,11.291385407241984
mean_reversion re-test (honest execution) [primary/train],NICOLASPIR,24,-1.2069931840438564,-28.967836417052553
